source_path,/Users/C832577250/Desktop/CSU_IS_example/IS1a 15 Apr 2026 mos79frztest_2.dat
reset_after_warmed_to_C,5.0
cycle_count,1
sample_total_cells,Sample_0,48,sample
sample_total_cells,Sample_1,48,sample
sample_total_cells,Sample_2,48,sample
sample_total_cells,Sample_3,48,blank

timestamp,temperature_C,cycle,picture,blank correction count,Sample_0 (n=48) frozen count,Sample_1 (n=48) frozen count,Sample_2 (n=48) frozen count
2026-04-15T13:00:42.140,12.747,0,,0,0,0,0
2026-04-15T13:00:42.600,12.752,0,,0,0,0,0
2026-04-15T13:00:43.590,12.759,0,,0,0,0,0
2026-04-15T13:00:44.590,12.780,0,,0,0,0,0
2026-04-15T13:00:45.600,12.779,0,,0,0,0,0
2026-04-15T13:00:46.590,12.766,0,,0,0,0,0
2026-04-15T13:00:47.600,12.770,0,,0,0,0,0
2026-04-15T13:00:48.590,12.780,0,,0,0,0,0
2026-04-15T13:00:49.590,12.768,0,,0,0,0,0
2026-04-15T13:00:50.590,12.770,0,,0,0,0,0
2026-04-15T13:00:51.600,12.770,0,,0,0,0,0
2026-04-15T13:00:52.590,12.778,0,,0,0,0,0
2026-04-15T13:00:53.600,12.771,0,,0,0,0,0
2026-04-15T13:00:54.600,12.802,0,,0,0,0,0
2026-04-15T13:00:55.590,12.819,0,,0,0,0,0
2026-04-15T13:00:56.600,12.819,0,,0,0,0,0
2026-04-15T13:00:57.590,12.809,0,,0,0,0,0
2026-04-15T13:00:58.590,12.810,0,,0,0,0,0
2026-04-15T13:00:59.580,12.818,0,,0,0,0,0
2026-04-15T13:01:00.600,12.830,0,,0,0,0,0
2026-04-15T13:01:01.590,12.858,0,,0,0,0,0
2026-04-15T13:01:02.600,12.853,0,,0,0,0,0
2026-04-15T13:01:03.600,12.853,0,,0,0,0,0
2026-04-15T13:01:04.590,12.857,0,,0,0,0,0
2026-04-15T13:01:05.600,12.861,0,,0,0,0,0
2026-04-15T13:01:06.600,12.872,0,,0,0,0,0
2026-04-15T13:01:07.590,12.880,0,,0,0,0,0
2026-04-15T13:01:08.590,12.871,0,,0,0,0,0
2026-04-15T13:01:09.600,12.877,0,,0,0,0,0
2026-04-15T13:01:10.590,12.876,0,,0,0,0,0
2026-04-15T13:01:11.600,12.882,0,,0,0,0,0
2026-04-15T13:01:12.590,12.888,0,,0,0,0,0
2026-04-15T13:01:13.590,12.900,0,,0,0,0,0
2026-04-15T13:01:14.590,12.892,0,,0,0,0,0
2026-04-15T13:01:15.600,12.901,0,,0,0,0,0
2026-04-15T13:01:16.590,12.899,0,,0,0,0,0
2026-04-15T13:01:17.600,12.897,0,,0,0,0,0
2026-04-15T13:01:18.600,12.916,0,,0,0,0,0
2026-04-15T13:01:19.590,12.912,0,,0,0,0,0
2026-04-15T13:01:20.600,12.923,0,,0,0,0,0
2026-04-15T13:01:21.600,12.925,0,,0,0,0,0
2026-04-15T13:01:22.590,12.931,0,,0,0,0,0
2026-04-15T13:01:23.600,12.930,0,,0,0,0,0
2026-04-15T13:01:24.580,12.937,0,,0,0,0,0
2026-04-15T13:01:25.590,12.929,0,,0,0,0,0
2026-04-15T13:01:26.600,12.941,0,,0,0,0,0
2026-04-15T13:01:27.600,12.947,0,,0,0,0,0
2026-04-15T13:01:28.590,12.956,0,,0,0,0,0
2026-04-15T13:01:29.590,12.951,0,,0,0,0,0
2026-04-15T13:01:30.600,12.954,0,,0,0,0,0
2026-04-15T13:01:31.590,12.972,0,,0,0,0,0
2026-04-15T13:01:32.590,12.972,0,,0,0,0,0
2026-04-15T13:01:33.600,12.989,0,,0,0,0,0
2026-04-15T13:01:34.580,13.010,0,,0,0,0,0
2026-04-15T13:01:35.600,12.990,0,,0,0,0,0
2026-04-15T13:01:36.600,12.995,0,,0,0,0,0
2026-04-15T13:01:37.590,13.003,0,,0,0,0,0
2026-04-15T13:01:38.600,12.990,0,,0,0,0,0
2026-04-15T13:01:39.600,13.010,0,,0,0,0,0
2026-04-15T13:01:40.590,13.018,0,,0,0,0,0
2026-04-15T13:01:41.590,13.015,0,,0,0,0,0
2026-04-15T13:01:42.600,13.024,0,Image_0.png,0,0,0,0
2026-04-15T13:01:43.930,13.017,0,,0,0,0,0
2026-04-15T13:01:44.590,13.023,0,,0,0,0,0
2026-04-15T13:01:45.600,13.046,0,,0,0,0,0
2026-04-15T13:01:46.590,13.045,0,,0,0,0,0
2026-04-15T13:01:47.600,13.046,0,,0,0,0,0
2026-04-15T13:01:48.600,13.047,0,,0,0,0,0
2026-04-15T13:01:49.590,13.038,0,,0,0,0,0
2026-04-15T13:01:50.600,13.052,0,,0,0,0,0
2026-04-15T13:01:51.600,13.039,0,,0,0,0,0
2026-04-15T13:01:52.590,13.038,0,,0,0,0,0
2026-04-15T13:01:53.600,13.050,0,,0,0,0,0
2026-04-15T13:01:54.600,13.073,0,,0,0,0,0
2026-04-15T13:01:55.590,13.077,0,,0,0,0,0
2026-04-15T13:01:56.600,13.095,0,,0,0,0,0
2026-04-15T13:01:57.600,13.107,0,,0,0,0,0
2026-04-15T13:01:58.590,13.111,0,,0,0,0,0
2026-04-15T13:01:59.600,13.110,0,,0,0,0,0
2026-04-15T13:02:00.600,13.096,0,,0,0,0,0
2026-04-15T13:02:01.590,13.081,0,,0,0,0,0
2026-04-15T13:02:02.600,13.090,0,,0,0,0,0
2026-04-15T13:02:03.590,13.093,0,,0,0,0,0
2026-04-15T13:02:04.590,13.109,0,,0,0,0,0
2026-04-15T13:02:05.600,13.116,0,,0,0,0,0
2026-04-15T13:02:06.600,13.112,0,,0,0,0,0
2026-04-15T13:02:07.590,13.121,0,,0,0,0,0
2026-04-15T13:02:08.590,13.118,0,,0,0,0,0
2026-04-15T13:02:09.600,13.137,0,,0,0,0,0
2026-04-15T13:02:10.590,13.147,0,,0,0,0,0
2026-04-15T13:02:11.600,13.159,0,,0,0,0,0
2026-04-15T13:02:12.600,13.147,0,,0,0,0,0
2026-04-15T13:02:13.590,13.159,0,,0,0,0,0
2026-04-15T13:02:14.600,13.163,0,,0,0,0,0
2026-04-15T13:02:15.600,13.165,0,,0,0,0,0
2026-04-15T13:02:16.590,13.158,0,,0,0,0,0
2026-04-15T13:02:17.590,13.172,0,,0,0,0,0
2026-04-15T13:02:18.590,13.171,0,,0,0,0,0
2026-04-15T13:02:19.590,13.166,0,,0,0,0,0
2026-04-15T13:02:20.600,13.174,0,,0,0,0,0
2026-04-15T13:02:21.600,13.163,0,,0,0,0,0
2026-04-15T13:02:22.590,13.180,0,,0,0,0,0
2026-04-15T13:02:23.600,13.169,0,,0,0,0,0
2026-04-15T13:02:24.590,13.186,0,,0,0,0,0
2026-04-15T13:02:25.590,13.186,0,,0,0,0,0
2026-04-15T13:02:26.590,13.178,0,,0,0,0,0
2026-04-15T13:02:27.600,13.181,0,,0,0,0,0
2026-04-15T13:02:28.590,13.189,0,,0,0,0,0
2026-04-15T13:02:29.590,13.197,0,,0,0,0,0
2026-04-15T13:02:30.600,13.207,0,,0,0,0,0
2026-04-15T13:02:31.590,13.207,0,,0,0,0,0
2026-04-15T13:02:32.600,13.209,0,,0,0,0,0
2026-04-15T13:02:33.600,13.193,0,,0,0,0,0
2026-04-15T13:02:34.590,13.198,0,,0,0,0,0
2026-04-15T13:02:35.600,13.211,0,,0,0,0,0
2026-04-15T13:02:36.600,13.229,0,,0,0,0,0
2026-04-15T13:02:37.590,13.237,0,,0,0,0,0
2026-04-15T13:02:38.600,13.231,0,,0,0,0,0
2026-04-15T13:02:39.600,13.222,0,,0,0,0,0
2026-04-15T13:02:40.590,13.216,0,,0,0,0,0
2026-04-15T13:02:41.600,13.206,0,,0,0,0,0
2026-04-15T13:02:42.600,13.212,0,Image_1.png,0,0,0,0
2026-04-15T13:02:43.910,13.212,0,,0,0,0,0
2026-04-15T13:02:44.590,13.215,0,,0,0,0,0
2026-04-15T13:02:45.600,13.227,0,,0,0,0,0
2026-04-15T13:02:46.590,13.251,0,,0,0,0,0
2026-04-15T13:02:47.590,13.263,0,,0,0,0,0
2026-04-15T13:02:48.600,13.259,0,,0,0,0,0
2026-04-15T13:02:49.590,13.252,0,,0,0,0,0
2026-04-15T13:02:50.600,13.246,0,,0,0,0,0
2026-04-15T13:02:51.600,13.261,0,,0,0,0,0
2026-04-15T13:02:52.590,13.284,0,,0,0,0,0
2026-04-15T13:02:53.600,13.308,0,,0,0,0,0
2026-04-15T13:02:54.600,13.314,0,,0,0,0,0
2026-04-15T13:02:55.590,13.309,0,,0,0,0,0
2026-04-15T13:02:56.590,13.309,0,,0,0,0,0
2026-04-15T13:02:57.600,13.314,0,,0,0,0,0
2026-04-15T13:02:58.590,13.319,0,,0,0,0,0
2026-04-15T13:02:59.590,13.324,0,,0,0,0,0
2026-04-15T13:03:00.600,13.324,0,,0,0,0,0
2026-04-15T13:03:01.590,13.306,0,,0,0,0,0
2026-04-15T13:03:02.600,13.307,0,,0,0,0,0
2026-04-15T13:03:03.600,13.316,0,,0,0,0,0
2026-04-15T13:03:04.590,13.316,0,,0,0,0,0
2026-04-15T13:03:05.600,13.334,0,,0,0,0,0
2026-04-15T13:03:06.590,13.337,0,,0,0,0,0
2026-04-15T13:03:07.590,13.343,0,,0,0,0,0
2026-04-15T13:03:08.590,13.348,0,,0,0,0,0
2026-04-15T13:03:09.600,13.356,0,,0,0,0,0
2026-04-15T13:03:10.590,13.350,0,,0,0,0,0
2026-04-15T13:03:11.600,13.362,0,,0,0,0,0
2026-04-15T13:03:12.590,13.356,0,,0,0,0,0
2026-04-15T13:03:13.590,13.358,0,,0,0,0,0
2026-04-15T13:03:14.590,13.361,0,,0,0,0,0
2026-04-15T13:03:15.600,13.364,0,,0,0,0,0
2026-04-15T13:03:16.590,13.367,0,,0,0,0,0
2026-04-15T13:03:17.600,13.377,0,,0,0,0,0
2026-04-15T13:03:18.600,13.373,0,,0,0,0,0
2026-04-15T13:03:19.590,13.386,0,,0,0,0,0
2026-04-15T13:03:20.600,13.385,0,,0,0,0,0
2026-04-15T13:03:21.600,13.387,0,,0,0,0,0
2026-04-15T13:03:22.590,13.382,0,,0,0,0,0
2026-04-15T13:03:23.600,13.394,0,,0,0,0,0
2026-04-15T13:03:24.600,13.394,0,,0,0,0,0
2026-04-15T13:03:25.590,13.385,0,,0,0,0,0
2026-04-15T13:03:26.600,13.390,0,,0,0,0,0
2026-04-15T13:03:27.600,13.384,0,,0,0,0,0
2026-04-15T13:03:28.590,13.385,0,,0,0,0,0
2026-04-15T13:03:29.590,13.385,0,,0,0,0,0
2026-04-15T13:03:30.590,13.394,0,,0,0,0,0
2026-04-15T13:03:31.590,13.381,0,,0,0,0,0
2026-04-15T13:03:32.600,13.392,0,,0,0,0,0
2026-04-15T13:03:33.600,13.403,0,,0,0,0,0
2026-04-15T13:03:34.590,13.423,0,,0,0,0,0
2026-04-15T13:03:35.600,13.416,0,,0,0,0,0
2026-04-15T13:03:36.590,13.434,0,,0,0,0,0
2026-04-15T13:03:37.590,13.397,0,,0,0,0,0
2026-04-15T13:03:38.600,13.387,0,,0,0,0,0
2026-04-15T13:03:39.600,13.401,0,,0,0,0,0
2026-04-15T13:03:40.590,13.402,0,,0,0,0,0
2026-04-15T13:03:41.600,13.394,0,,0,0,0,0
2026-04-15T13:03:42.600,13.398,0,,0,0,0,0
2026-04-15T13:03:43.590,13.364,0,Image_2.png,0,0,0,0
2026-04-15T13:03:44.880,13.375,0,,0,0,0,0
2026-04-15T13:03:45.600,13.396,0,,0,0,0,0
2026-04-15T13:03:46.590,13.400,0,,0,0,0,0
2026-04-15T13:03:47.590,13.415,0,,0,0,0,0
2026-04-15T13:03:48.600,13.444,0,,0,0,0,0
2026-04-15T13:03:49.590,13.417,0,,0,0,0,0
2026-04-15T13:03:50.600,13.421,0,,0,0,0,0
2026-04-15T13:03:51.600,13.418,0,,0,0,0,0
2026-04-15T13:03:52.590,13.413,0,,0,0,0,0
2026-04-15T13:03:53.600,13.434,0,,0,0,0,0
2026-04-15T13:03:54.600,13.429,0,,0,0,0,0
2026-04-15T13:03:55.590,13.435,0,,0,0,0,0
2026-04-15T13:03:56.600,13.432,0,,0,0,0,0
2026-04-15T13:03:57.600,13.425,0,,0,0,0,0
2026-04-15T13:03:58.590,13.432,0,,0,0,0,0
2026-04-15T13:03:59.590,13.419,0,,0,0,0,0
2026-04-15T13:04:00.600,13.427,0,,0,0,0,0
2026-04-15T13:04:01.590,13.432,0,,0,0,0,0
2026-04-15T13:04:02.600,13.419,0,,0,0,0,0
2026-04-15T13:04:03.600,13.418,0,,0,0,0,0
2026-04-15T13:04:04.590,13.424,0,,0,0,0,0
2026-04-15T13:04:05.600,13.428,0,,0,0,0,0
2026-04-15T13:04:06.600,13.420,0,,0,0,0,0
2026-04-15T13:04:07.590,13.427,0,,0,0,0,0
2026-04-15T13:04:08.600,13.420,0,,0,0,0,0
2026-04-15T13:04:09.590,13.425,0,,0,0,0,0
2026-04-15T13:04:10.590,13.436,0,,0,0,0,0
2026-04-15T13:04:11.600,13.424,0,,0,0,0,0
2026-04-15T13:04:12.590,13.420,0,,0,0,0,0
2026-04-15T13:04:13.590,13.440,0,,0,0,0,0
2026-04-15T13:04:14.590,13.427,0,,0,0,0,0
2026-04-15T13:04:15.600,13.433,0,,0,0,0,0
2026-04-15T13:04:16.590,13.436,0,,0,0,0,0
2026-04-15T13:04:17.600,13.440,0,,0,0,0,0
2026-04-15T13:04:18.600,13.441,0,,0,0,0,0
2026-04-15T13:04:19.590,13.430,0,,0,0,0,0
2026-04-15T13:04:20.600,13.442,0,,0,0,0,0
2026-04-15T13:04:21.600,13.447,0,,0,0,0,0
2026-04-15T13:04:22.590,13.452,0,,0,0,0,0
2026-04-15T13:04:23.600,13.454,0,,0,0,0,0
2026-04-15T13:04:24.600,13.457,0,,0,0,0,0
2026-04-15T13:04:25.590,13.454,0,,0,0,0,0
2026-04-15T13:04:26.600,13.457,0,,0,0,0,0
2026-04-15T13:04:27.600,13.464,0,,0,0,0,0
2026-04-15T13:04:28.590,13.468,0,,0,0,0,0
2026-04-15T13:04:29.600,13.481,0,,0,0,0,0
2026-04-15T13:04:30.600,13.481,0,,0,0,0,0
2026-04-15T13:04:31.590,13.462,0,,0,0,0,0
2026-04-15T13:04:32.600,13.454,0,,0,0,0,0
2026-04-15T13:04:33.600,13.450,0,,0,0,0,0
2026-04-15T13:04:34.590,13.444,0,,0,0,0,0
2026-04-15T13:04:35.600,13.446,0,,0,0,0,0
2026-04-15T13:04:36.600,13.463,0,,0,0,0,0
2026-04-15T13:04:37.590,13.464,0,,0,0,0,0
2026-04-15T13:04:38.590,13.457,0,,0,0,0,0
2026-04-15T13:04:39.600,13.479,0,,0,0,0,0
2026-04-15T13:04:40.590,13.456,0,,0,0,0,0
2026-04-15T13:04:41.600,13.448,0,,0,0,0,0
2026-04-15T13:04:42.600,13.468,0,,0,0,0,0
2026-04-15T13:04:43.590,13.447,0,Image_3.png,0,0,0,0
2026-04-15T13:04:44.910,13.441,0,,0,0,0,0
2026-04-15T13:04:45.600,13.464,0,,0,0,0,0
2026-04-15T13:04:46.590,13.465,0,,0,0,0,0
2026-04-15T13:04:47.600,13.469,0,,0,0,0,0
2026-04-15T13:04:48.600,13.509,0,,0,0,0,0
2026-04-15T13:04:49.590,13.501,0,,0,0,0,0
2026-04-15T13:04:50.600,13.482,0,,0,0,0,0
2026-04-15T13:04:51.600,13.477,0,,0,0,0,0
2026-04-15T13:04:52.590,13.453,0,,0,0,0,0
2026-04-15T13:04:53.600,13.450,0,,0,0,0,0
2026-04-15T13:04:54.600,13.467,0,,0,0,0,0
2026-04-15T13:04:55.590,13.477,0,,0,0,0,0
2026-04-15T13:04:56.600,13.489,0,,0,0,0,0
2026-04-15T13:04:57.600,13.471,0,,0,0,0,0
2026-04-15T13:04:58.590,13.467,0,,0,0,0,0
2026-04-15T13:04:59.600,13.443,0,,0,0,0,0
2026-04-15T13:05:00.620,13.436,0,,0,0,0,0
2026-04-15T13:05:01.590,13.472,0,,0,0,0,0
2026-04-15T13:05:02.600,13.460,0,,0,0,0,0
2026-04-15T13:05:03.600,13.477,0,,0,0,0,0
2026-04-15T13:05:04.590,13.457,0,,0,0,0,0
2026-04-15T13:05:05.590,13.475,0,,0,0,0,0
2026-04-15T13:05:06.600,13.471,0,,0,0,0,0
2026-04-15T13:05:07.590,13.464,0,,0,0,0,0
2026-04-15T13:05:08.600,13.457,0,,0,0,0,0
2026-04-15T13:05:09.600,13.458,0,,0,0,0,0
2026-04-15T13:05:10.590,13.464,0,,0,0,0,0
2026-04-15T13:05:11.600,13.454,0,,0,0,0,0
2026-04-15T13:05:12.600,13.455,0,,0,0,0,0
2026-04-15T13:05:13.590,13.455,0,,0,0,0,0
2026-04-15T13:05:14.600,13.449,0,,0,0,0,0
2026-04-15T13:05:15.600,13.449,0,,0,0,0,0
2026-04-15T13:05:16.590,13.449,0,,0,0,0,0
2026-04-15T13:05:17.590,13.444,0,,0,0,0,0
2026-04-15T13:05:18.600,13.450,0,,0,0,0,0
2026-04-15T13:05:19.590,13.456,0,,0,0,0,0
2026-04-15T13:05:20.790,13.447,0,,0,0,0,0
2026-04-15T13:05:21.600,13.449,0,,0,0,0,0
2026-04-15T13:05:22.590,13.442,0,,0,0,0,0
2026-04-15T13:05:23.600,13.452,0,,0,0,0,0
2026-04-15T13:05:24.600,13.437,0,,0,0,0,0
2026-04-15T13:05:25.590,13.462,0,,0,0,0,0
2026-04-15T13:05:26.600,13.456,0,,0,0,0,0
2026-04-15T13:05:27.600,13.442,0,,0,0,0,0
2026-04-15T13:05:28.590,13.452,0,,0,0,0,0
2026-04-15T13:05:29.600,13.434,0,,0,0,0,0
2026-04-15T13:05:30.600,13.445,0,,0,0,0,0
2026-04-15T13:05:31.590,13.441,0,,0,0,0,0
2026-04-15T13:05:32.590,13.458,0,,0,0,0,0
2026-04-15T13:05:33.600,13.445,0,,0,0,0,0
2026-04-15T13:05:34.590,13.454,0,,0,0,0,0
2026-04-15T13:05:35.600,13.458,0,,0,0,0,0
2026-04-15T13:05:36.600,13.436,0,,0,0,0,0
2026-04-15T13:05:37.590,13.443,0,,0,0,0,0
2026-04-15T13:05:38.600,13.433,0,,0,0,0,0
2026-04-15T13:05:39.600,13.434,0,,0,0,0,0
2026-04-15T13:05:40.590,13.430,0,,0,0,0,0
2026-04-15T13:05:41.600,13.434,0,,0,0,0,0
2026-04-15T13:05:42.580,13.435,0,,0,0,0,0
2026-04-15T13:05:43.590,13.424,0,Image_4.png,0,0,0,0
2026-04-15T13:05:44.910,13.439,0,,0,0,0,0
2026-04-15T13:05:45.600,13.443,0,,0,0,0,0
2026-04-15T13:05:46.590,13.451,0,,0,0,0,0
2026-04-15T13:05:47.590,13.439,0,,0,0,0,0
2026-04-15T13:05:48.600,13.443,0,,0,0,0,0
2026-04-15T13:05:49.590,13.444,0,,0,0,0,0
2026-04-15T13:05:50.590,13.436,0,,0,0,0,0
2026-04-15T13:05:51.600,13.441,0,,0,0,0,0
2026-04-15T13:05:52.590,13.415,0,,0,0,0,0
2026-04-15T13:05:53.600,13.429,0,,0,0,0,0
2026-04-15T13:05:54.600,13.419,0,,0,0,0,0
2026-04-15T13:05:55.590,13.408,0,,0,0,0,0
2026-04-15T13:05:56.600,13.430,0,,0,0,0,0
2026-04-15T13:05:57.590,13.438,0,,0,0,0,0
2026-04-15T13:05:58.590,13.454,0,,0,0,0,0
2026-04-15T13:05:59.600,13.451,0,,0,0,0,0
2026-04-15T13:06:00.600,13.430,0,,0,0,0,0
2026-04-15T13:06:01.590,13.437,0,,0,0,0,0
2026-04-15T13:06:02.580,13.421,0,,0,0,0,0
2026-04-15T13:06:03.600,13.411,0,,0,0,0,0
2026-04-15T13:06:04.590,13.416,0,,0,0,0,0
2026-04-15T13:06:05.600,13.413,0,,0,0,0,0
2026-04-15T13:06:06.600,13.412,0,,0,0,0,0
2026-04-15T13:06:07.590,13.426,0,,0,0,0,0
2026-04-15T13:06:08.600,13.443,0,,0,0,0,0
2026-04-15T13:06:09.600,13.436,0,,0,0,0,0
2026-04-15T13:06:10.590,13.439,0,,0,0,0,0
2026-04-15T13:06:11.600,13.416,0,,0,0,0,0
2026-04-15T13:06:12.590,13.404,0,,0,0,0,0
2026-04-15T13:06:13.590,13.396,0,,0,0,0,0
2026-04-15T13:06:14.600,13.400,0,,0,0,0,0
2026-04-15T13:06:15.600,13.390,0,,0,0,0,0
2026-04-15T13:06:16.590,13.388,0,,0,0,0,0
2026-04-15T13:06:17.600,13.388,0,,0,0,0,0
2026-04-15T13:06:18.600,13.391,0,,0,0,0,0
2026-04-15T13:06:19.590,13.403,0,,0,0,0,0
2026-04-15T13:06:20.600,13.421,0,,0,0,0,0
2026-04-15T13:06:21.600,13.413,0,,0,0,0,0
2026-04-15T13:06:22.590,13.432,0,,0,0,0,0
2026-04-15T13:06:23.600,13.431,0,,0,0,0,0
2026-04-15T13:06:24.600,13.411,0,,0,0,0,0
2026-04-15T13:06:25.590,13.398,0,,0,0,0,0
2026-04-15T13:06:26.600,13.385,0,,0,0,0,0
2026-04-15T13:06:27.600,13.359,0,,0,0,0,0
2026-04-15T13:06:28.590,13.356,0,,0,0,0,0
2026-04-15T13:06:29.600,13.358,0,,0,0,0,0
2026-04-15T13:06:30.600,13.358,0,,0,0,0,0
2026-04-15T13:06:31.600,13.353,0,,0,0,0,0
2026-04-15T13:06:32.600,13.373,0,,0,0,0,0
2026-04-15T13:06:33.600,13.383,0,,0,0,0,0
2026-04-15T13:06:34.590,13.387,0,,0,0,0,0
2026-04-15T13:06:35.590,13.394,0,,0,0,0,0
2026-04-15T13:06:36.600,13.385,0,,0,0,0,0
2026-04-15T13:06:37.590,13.377,0,,0,0,0,0
2026-04-15T13:06:38.600,13.372,0,,0,0,0,0
2026-04-15T13:06:39.600,13.370,0,,0,0,0,0
2026-04-15T13:06:40.590,13.355,0,,0,0,0,0
2026-04-15T13:06:41.600,13.374,0,,0,0,0,0
2026-04-15T13:06:42.600,13.366,0,,0,0,0,0
2026-04-15T13:06:43.590,13.373,0,,0,0,0,0
2026-04-15T13:06:44.600,13.366,0,Image_5.png,0,0,0,0
2026-04-15T13:06:45.900,13.370,0,,0,0,0,0
2026-04-15T13:06:46.590,13.358,0,,0,0,0,0
2026-04-15T13:06:47.590,13.353,0,,0,0,0,0
2026-04-15T13:06:48.600,13.364,0,,0,0,0,0
2026-04-15T13:06:49.590,13.342,0,,0,0,0,0
2026-04-15T13:06:50.600,13.324,0,,0,0,0,0
2026-04-15T13:06:51.600,13.321,0,,0,0,0,0
2026-04-15T13:06:52.590,13.325,0,,0,0,0,0
2026-04-15T13:06:53.590,13.298,0,,0,0,0,0
2026-04-15T13:06:54.600,13.315,0,,0,0,0,0
2026-04-15T13:06:55.590,13.315,0,,0,0,0,0
2026-04-15T13:06:56.600,13.308,0,,0,0,0,0
2026-04-15T13:06:57.600,13.301,0,,0,0,0,0
2026-04-15T13:06:58.590,13.307,0,,0,0,0,0
2026-04-15T13:06:59.600,13.296,0,,0,0,0,0
2026-04-15T13:07:00.600,13.290,0,,0,0,0,0
2026-04-15T13:07:01.590,13.309,0,,0,0,0,0
2026-04-15T13:07:02.600,13.307,0,,0,0,0,0
2026-04-15T13:07:03.600,13.306,0,,0,0,0,0
2026-04-15T13:07:04.590,13.310,0,,0,0,0,0
2026-04-15T13:07:05.600,13.304,0,,0,0,0,0
2026-04-15T13:07:06.600,13.289,0,,0,0,0,0
2026-04-15T13:07:07.590,13.295,0,,0,0,0,0
2026-04-15T13:07:08.600,13.275,0,,0,0,0,0
2026-04-15T13:07:09.600,13.263,0,,0,0,0,0
2026-04-15T13:07:10.590,13.251,0,,0,0,0,0
2026-04-15T13:07:11.600,13.268,0,,0,0,0,0
2026-04-15T13:07:12.600,13.263,0,,0,0,0,0
2026-04-15T13:07:13.590,13.257,0,,0,0,0,0
2026-04-15T13:07:14.600,13.273,0,,0,0,0,0
2026-04-15T13:07:15.600,13.265,0,,0,0,0,0
2026-04-15T13:07:16.590,13.245,0,,0,0,0,0
2026-04-15T13:07:17.600,13.245,0,,0,0,0,0
2026-04-15T13:07:18.600,13.240,0,,0,0,0,0
2026-04-15T13:07:19.590,13.225,0,,0,0,0,0
2026-04-15T13:07:20.600,13.233,0,,0,0,0,0
2026-04-15T13:07:21.600,13.224,0,,0,0,0,0
2026-04-15T13:07:22.590,13.221,0,,0,0,0,0
2026-04-15T13:07:23.600,13.208,0,,0,0,0,0
2026-04-15T13:07:24.600,13.212,0,,0,0,0,0
2026-04-15T13:07:25.590,13.218,0,,0,0,0,0
2026-04-15T13:07:26.600,13.216,0,,0,0,0,0
2026-04-15T13:07:27.600,13.184,0,,0,0,0,0
2026-04-15T13:07:28.590,13.188,0,,0,0,0,0
2026-04-15T13:07:29.600,13.190,0,,0,0,0,0
2026-04-15T13:07:30.600,13.169,0,,0,0,0,0
2026-04-15T13:07:31.590,13.190,0,,0,0,0,0
2026-04-15T13:07:32.580,13.172,0,,0,0,0,0
2026-04-15T13:07:33.600,13.161,0,,0,0,0,0
2026-04-15T13:07:34.590,13.171,0,,0,0,0,0
2026-04-15T13:07:35.590,13.161,0,,0,0,0,0
2026-04-15T13:07:36.600,13.174,0,,0,0,0,0
2026-04-15T13:07:37.590,13.165,0,,0,0,0,0
2026-04-15T13:07:38.600,13.169,0,,0,0,0,0
2026-04-15T13:07:39.600,13.146,0,,0,0,0,0
2026-04-15T13:07:40.590,13.153,0,,0,0,0,0
2026-04-15T13:07:41.600,13.143,0,,0,0,0,0
2026-04-15T13:07:42.600,13.126,0,,0,0,0,0
2026-04-15T13:07:43.590,13.146,0,,0,0,0,0
2026-04-15T13:07:44.600,13.113,0,,0,0,0,0
2026-04-15T13:07:45.590,13.114,0,Image_6.png,0,0,0,0
2026-04-15T13:07:46.890,13.108,0,,0,0,0,0
2026-04-15T13:07:47.600,13.097,0,,0,0,0,0
2026-04-15T13:07:48.600,13.110,0,,0,0,0,0
2026-04-15T13:07:49.590,13.094,0,,0,0,0,0
2026-04-15T13:07:50.590,13.083,0,,0,0,0,0
2026-04-15T13:07:51.600,13.080,0,,0,0,0,0
2026-04-15T13:07:52.590,13.075,0,,0,0,0,0
2026-04-15T13:07:53.590,13.088,0,,0,0,0,0
2026-04-15T13:07:54.600,13.077,0,,0,0,0,0
2026-04-15T13:07:55.590,13.071,0,,0,0,0,0
2026-04-15T13:07:56.600,13.051,0,,0,0,0,0
2026-04-15T13:07:57.600,13.050,0,,0,0,0,0
2026-04-15T13:07:58.590,13.035,0,,0,0,0,0
2026-04-15T13:07:59.590,13.032,0,,0,0,0,0
2026-04-15T13:08:00.600,13.039,0,,0,0,0,0
2026-04-15T13:08:01.590,13.039,0,,0,0,0,0
2026-04-15T13:08:02.590,13.039,0,,0,0,0,0
2026-04-15T13:08:03.600,13.031,0,,0,0,0,0
2026-04-15T13:08:04.590,13.017,0,,0,0,0,0
2026-04-15T13:08:05.590,13.013,0,,0,0,0,0
2026-04-15T13:08:06.590,13.011,0,,0,0,0,0
2026-04-15T13:08:07.590,12.999,0,,0,0,0,0
2026-04-15T13:08:08.600,12.995,0,,0,0,0,0
2026-04-15T13:08:09.600,12.977,0,,0,0,0,0
2026-04-15T13:08:10.590,12.983,0,,0,0,0,0
2026-04-15T13:08:11.600,12.968,0,,0,0,0,0
2026-04-15T13:08:12.590,12.950,0,,0,0,0,0
2026-04-15T13:08:13.590,12.948,0,,0,0,0,0
2026-04-15T13:08:14.600,12.944,0,,0,0,0,0
2026-04-15T13:08:15.600,12.931,0,,0,0,0,0
2026-04-15T13:08:16.590,12.941,0,,0,0,0,0
2026-04-15T13:08:17.590,12.942,0,,0,0,0,0
